31.54157,32.30783,52.86712,21.06009,5.47160,3.75546,22.37451,9.13542,6.66145,47.97765,112.95345,23.53299,66.46871,92.95023,32.45323,2.00000
56.79710,45.75164,21.33472,34.27214,23.91780,3.56282,55.79752,8.67038,1.90947,69.38798,98.07127,40.95861,63.04847,92.33664,32.46516,2.00000
57.75998,49.73083,13.67037,26.77149,14.37166,6.33274,56.46830,7.52813,4.86828,52.02383,135.86098,26.56083,34.18833,136.00029,21.80346,2.00000
31.38797,33.15654,52.12744,20.38690,5.60683,2.13676,21.22403,7.86582,6.16519,47.05967,111.48535,25.23194,66.21483,94.37358,31.95372,2.00000
56.59234,35.01120,17.71449,5.43110,12.50615,9.13142,12.30138,7.40650,10.53902,32.43564,95.97616,22.24399,45.91777,86.59647,25.02333,2.00000
38.55180,54.38179,19.42494,14.98987,8.65793,2.76367,25.62866,8.75292,8.16938,33.37708,101.61021,38.13113,66.07063,83.22021,51.44600,2.00000
54.42802,56.76326,14.08395,32.29403,4.20570,4.32002,31.35072,7.66729,8.33504,23.45186,117.61543,30.58886,59.89917,99.51138,48.87097,2.00000
49.23811,48.22585,20.19071,15.24958,3.53793,8.20917,26.58602,5.43197,11.87390,57.14081,93.26268,33.10088,82.39816,75.02354,52.91882,2.00000
61.79247,51.35984,12.00636,35.07719,6.08810,3.03207,53.62657,9.35329,4.87786,58.88668,114.96570,25.00546,69.58318,89.21276,13.42752,2.00000
42.36332,17.78011,8.32125,26.15146,10.79938,6.51923,20.37081,9.03961,4.79027,61.02074,87.46027,14.64274,86.69964,56.31097,14.96121,2.00000
33.39454,26.21715,18.97063,14.55205,4.35944,2.70292,13.77404,8.79345,2.93144,33.72703,119.47279,24.23324,51.26600,98.08622,33.01038,2.00000
41.63692,56.54766,19.02152,11.86497,7.50477,2.53008,20.91887,7.81942,10.54024,37.73235,95.73572,44.02092,70.54838,80.15823,55.66791,2.00000
53.02662,56.89181,14.34570,33.13672,5.09975,3.83852,33.44082,6.61336,7.69666,23.55815,116.51120,32.22527,59.67976,99.99820,49.79866,2.00000
34.46538,24.65490,16.81391,13.34957,3.63748,2.22136,12.88785,7.86022,4.22020,36.27785,112.99384,25.22725,53.73433,90.68826,32.83181,2.00000
53.22058,41.80000,15.67053,15.56217,6.01390,5.05429,16.91090,5.35805,11.79781,43.60953,106.71173,34.65726,71.93491,88.16653,53.11993,2.00000
55.26025,56.18158,13.61932,32.17031,1.09249,1.41036,41.03383,5.70628,3.25327,24.02513,137.59879,15.94715,70.46398,80.18681,25.45855,2.00000
49.25076,52.91375,16.82538,32.43900,3.33168,4.20031,33.64959,8.19349,5.68053,23.20635,112.60269,31.80829,58.34174,96.98432,46.42737,2.00000
57.48361,53.51387,5.72193,35.63235,14.97343,1.92196,41.86142,12.50787,10.19777,46.92736,109.48670,40.87181,65.65046,94.40874,56.39764,2.00000
52.15961,53.70564,15.60392,29.11000,5.93140,4.79262,29.92806,8.49123,8.53143,22.11456,107.03731,33.37498,56.18236,92.57482,46.75883,2.00000
43.20089,60.44366,23.17799,14.72302,5.21444,2.24582,16.01583,7.24087,6.60228,58.45430,99.30589,26.55032,87.98209,78.47195,39.21376,2.00000
32.76937,25.57646,20.32742,6.90672,3.14137,5.44916,11.55672,3.83945,4.73075,24.72388,114.03773,26.02954,41.18656,89.51059,34.83749,2.00000
